date,rain,temp,humidity,wind,pressure,date_normalized,location,rain_category
2021-01-11,99.42,21.3,63.5,16.7,1006.6,12,2.0,0.0
2021-01-14,8.82,18.4,54.3,20.9,999.8,12,2.0,2.0
2021-01-16,114.93,36.4,40.2,10.8,1016.1,12,1.0,0.0
2021-01-26,95.77,23.2,62.8,19.4,1017.1,12,4.0,0.0
2021-01-26,115.7,30.2,77.8,27.6,995.4,12,0.0,0.0
2021-01-26,71.95,25.0,54.4,10.0,1002.1,12,3.0,0.0
2021-01-28,74.6,36.8,91.3,8.2,1017.3,12,2.0,0.0
2021-02-07,21.13,24.4,71.1,24.5,993.2,13,3.0,1.0
2021-02-08,170.26,23.0,74.4,13.9,1018.2,13,1.0,0.0
2021-02-09,121.88,36.4,44.8,14.9,1002.0,13,1.0,0.0
2021-02-17,5.22,24.8,99.3,36.0,1006.0,13,0.0,2.0
2021-02-18,132.8,37.2,91.6,8.3,996.7,13,3.0,0.0
2020-01-04,124.42,34.1,48.1,9.5,1008.3,0,2.0,0.0
2020-01-07,148.04,34.3,63.2,29.8,1017.8,0,1.0,0.0
2020-01-12,12.76,34.0,99.1,33.7,1012.6,0,2.0,2.0
2020-01-16,111.24,19.6,47.1,24.8,1010.4,0,4.0,0.0
2020-01-18,87.4,29.6,98.4,30.6,1019.8,0,4.0,0.0
2020-01-20,125.31,31.3,95.0,12.8,1011.8,0,3.0,0.0
2020-01-25,126.08,30.1,95.5,31.1,994.9,0,4.0,0.0
2020-01-29,50.67,23.5,61.2,21.0,1003.0,0,2.0,0.0
2020-02-09,16.73,32.1,74.3,2.1,1011.1,1,2.0,2.0
2020-02-13,24.52,30.4,51.8,37.2,999.6,1,0.0,1.0
2020-02-14,178.7,36.2,72.0,32.8,993.2,1,1.0,0.0
2020-02-16,42.61,37.0,42.9,34.3,1008.3,1,2.0,1.0
2020-02-17,45.97,19.4,87.1,18.7,1005.1,1,0.0,1.0
2020-02-24,88.34,35.9,65.0,27.6,995.3,1,4.0,0.0
2020-02-26,124.78,37.0,92.8,11.6,997.1,1,2.0,0.0
2020-03-16,96.16,23.6,90.2,17.6,995.4,2,3.0,0.0
2020-03-26,80.88,31.2,74.7,27.8,995.4,2,0.0,0.0
2020-04-09,8.3,23.2,81.6,2.7,991.1,3,1.0,2.0
2020-04-10,191.86,23.7,78.3,37.4,1012.5,3,0.0,0.0
2020-04-19,170.61,35.2,84.8,17.4,1013.2,3,2.0,0.0
2020-04-21,13.34,27.4,53.6,26.6,991.0,3,0.0,2.0
2020-04-23,31.55,36.9,89.1,35.3,1014.1,3,0.0,1.0
2020-04-28,146.19,31.4,76.8,7.3,1011.7,3,0.0,0.0
2020-05-05,6.44,24.4,94.9,0.0,1012.0,4,0.0,2.0
2020-06-04,148.97,18.9,53.7,33.2,1000.1,5,4.0,0.0
2020-06-12,144.66,29.2,49.8,7.1,1008.1,5,1.0,0.0
2020-06-17,91.65,37.3,68.5,21.3,994.9,5,4.0,0.0
2020-06-20,75.34,37.8,79.2,21.6,998.4,5,4.0,0.0
2020-06-25,85.04,37.9,83.6,30.2,1004.2,5,1.0,0.0
2020-07-24,76.96,30.3,55.1,22.8,1011.5,6,4.0,0.0
2020-07-29,61.0,28.9,60.4,12.9,990.7,6,4.0,0.0
2020-08-07,154.45,20.0,49.8,13.4,1010.0,7,2.0,0.0
2020-08-14,121.76,26.4,56.3,18.6,1017.3,7,4.0,0.0
2020-08-20,49.92,37.6,90.5,22.3,994.3,7,4.0,1.0
2020-08-22,157.68,26.1,57.1,36.3,991.6,7,2.0,0.0
2020-09-21,111.16,22.9,72.4,25.8,1005.9,8,3.0,0.0
2020-10-05,41.94,31.8,51.5,7.7,994.0,9,2.0,1.0
2020-10-18,64.95,31.9,87.4,22.8,990.9,9,1.0,0.0
2020-10-24,84.29,30.2,67.9,9.9,1008.2,9,3.0,0.0
2020-11-14,128.02,24.8,61.5,14.6,1001.2,10,4.0,0.0
2020-11-18,140.31,33.7,90.8,3.2,1010.1,10,2.0,0.0
2020-11-27,36.65,32.2,68.0,32.0,997.6,10,4.0,1.0
2020-12-09,45.8,32.4,87.8,30.0,1015.2,11,4.0,1.0
2020-12-20,161.61,35.3,88.2,26.0,992.5,11,3.0,0.0
2020-12-21,166.48,27.3,85.4,23.3,994.7,11,4.0,0.0
2020-12-29,23.57,29.9,79.8,36.3,1018.4,11,4.0,1.0
2021-01-01,38.19,21.4,66.4,28.8,1019.4,12,4.0,1.0
2021-01-13,6.52,32.8,63.2,4.8,1014.1,12,1.0,2.0
2021-02-07,80.09,27.9,93.8,31.9,1008.9,13,2.0,0.0
2021-02-20,51.0,18.2,89.4,10.8,1000.0,13,2.0,0.0
2020-01-09,78.91,24.8,98.8,11.3,1008.1,0,1.0,0.0
2020-01-15,56.24,20.4,86.2,1.7,992.1,0,4.0,0.0
2020-01-22,132.85,34.5,40.9,13.3,1006.9,0,3.0,0.0
2020-01-23,71.96,20.7,75.1,28.5,998.7,0,3.0,0.0
2020-02-07,26.03,18.2,91.3,6.7,995.3,1,0.0,1.0
2020-03-07,121.62,21.4,94.6,29.6,990.0,2,4.0,0.0
2020-03-09,184.66,22.3,62.0,25.3,1019.5,2,4.0,0.0
2020-03-12,36.82,22.3,73.4,12.2,1014.3,2,3.0,1.0
2020-03-15,148.57,19.4,80.6,33.4,996.9,2,1.0,0.0
2020-03-22,77.81,34.5,48.4,9.3,1005.9,2,0.0,0.0
2020-04-03,34.41,30.2,48.3,3.6,1004.6,3,4.0,1.0
2020-04-12,61.87,31.1,50.9,26.1,996.9,3,2.0,0.0
2020-04-14,190.86,27.8,73.0,13.2,1013.4,3,1.0,0.0
2020-04-16,120.25,32.9,78.2,34.6,1009.9,3,4.0,0.0
2020-04-25,146.01,23.4,66.2,21.4,1016.3,3,2.0,0.0
2020-06-02,73.61,18.3,56.7,12.4,992.6,5,2.0,0.0
2020-06-06,156.12,31.4,85.8,9.9,1003.8,5,0.0,0.0
2020-06-06,85.99,24.6,81.4,10.0,1007.4,5,0.0,0.0
2020-06-07,66.22,25.6,41.1,21.2,1012.3,5,0.0,0.0
2020-06-13,91.95,29.5,83.5,21.4,1009.0,5,4.0,0.0
2020-07-17,37.86,35.8,52.8,36.2,995.8,6,1.0,1.0
2020-07-27,148.21,25.5,62.8,30.2,1003.8,6,2.0,0.0
2020-08-19,66.94,24.1,42.2,8.3,992.1,7,1.0,0.0
2020-08-20,63.43,21.6,79.2,39.5,1017.4,7,2.0,0.0
2020-10-06,116.8,18.1,62.1,11.3,1008.7,9,2.0,0.0
2020-10-15,116.75,30.6,94.1,21.4,994.9,9,2.0,0.0
2020-10-28,41.99,26.4,57.0,26.3,995.3,9,3.0,1.0
2020-11-29,110.35,23.3,88.0,24.1,1010.5,10,3.0,0.0
2020-12-28,0.42,27.8,53.9,38.1,1011.4,11,4.0,2.0
2021-01-06,41.75,34.5,64.9,13.7,997.4,12,0.0,1.0
2021-01-13,17.31,34.0,51.3,21.5,1018.7,12,1.0,2.0
2021-02-14,61.49,28.5,65.0,25.4,1008.5,13,2.0,0.0
2021-02-18,91.67,30.2,48.0,36.9,998.1,13,1.0,0.0
2020-01-07,107.7,24.2,79.3,21.7,993.3,0,2.0,0.0
2020-01-21,83.28,33.2,92.0,11.8,999.5,0,4.0,0.0
2020-01-25,163.5,23.2,59.5,2.1,1004.0,0,2.0,0.0
2020-01-29,169.27,19.6,91.3,14.9,1013.2,0,1.0,0.0
2020-02-08,48.19,25.6,47.4,36.1,1000.2,1,2.0,1.0
2020-02-19,26.62,18.9,67.3,15.2,1006.1,1,0.0,1.0
2020-02-22,4.02,38.0,67.0,19.9,1003.0,1,2.0,2.0
2020-03-08,62.3,25.8,41.6,21.6,995.4,2,4.0,0.0
2020-03-22,171.51,27.3,98.8,19.3,998.3,2,1.0,0.0
2020-03-24,78.11,31.2,46.7,15.1,990.4,2,2.0,0.0
2020-03-29,80.55,20.7,47.1,19.7,1018.0,2,1.0,0.0
2020-04-02,112.66,34.5,93.8,6.8,1013.8,3,2.0,0.0
2020-04-06,2.36,25.6,67.7,6.5,1004.4,3,4.0,2.0
2020-04-11,176.28,31.5,71.2,31.9,992.6,3,0.0,0.0
2020-04-22,151.88,31.3,68.5,10.6,1005.4,3,3.0,0.0
2020-04-27,192.43,34.8,87.1,24.4,1000.8,3,0.0,0.0
2020-05-03,197.02,19.3,82.3,16.1,999.7,4,3.0,0.0
2020-06-02,120.31,21.2,50.6,11.6,1011.5,5,1.0,0.0
2020-06-08,24.69,22.0,73.6,16.9,1003.0,5,3.0,1.0
2020-06-10,71.44,27.7,91.3,26.2,1008.4,5,3.0,0.0
2020-06-20,189.8,20.3,86.5,35.4,997.8,5,0.0,0.0
2020-06-24,184.51,36.0,67.4,19.9,1003.4,5,4.0,0.0
2020-06-28,121.62,30.5,55.6,5.1,1009.0,5,1.0,0.0
2020-07-08,119.7,24.9,68.0,35.5,1016.0,6,3.0,0.0
2020-07-10,41.02,24.8,80.5,5.2,1007.4,6,3.0,1.0
2020-07-19,173.9,34.1,69.7,18.4,1008.6,6,0.0,0.0
2020-07-23,72.59,37.5,99.7,10.0,995.2,6,1.0,0.0
2020-07-31,190.64,23.2,66.2,30.2,1010.1,6,2.0,0.0
2020-08-04,18.18,22.8,53.8,0.6,1017.6,7,2.0,2.0
2020-08-07,171.28,18.9,78.7,12.0,1005.1,7,4.0,0.0
2020-08-15,160.91,31.9,44.0,9.1,997.5,7,0.0,0.0
2020-08-29,29.2,31.6,62.6,8.2,1008.8,7,3.0,1.0
2020-09-09,168.38,18.3,41.9,21.9,993.3,8,0.0,0.0
2020-09-13,27.08,23.6,44.1,4.9,1015.3,8,4.0,1.0
2020-09-21,80.25,18.8,40.0,10.4,1019.0,8,0.0,0.0
2020-09-24,129.85,34.7,77.1,39.0,1019.9,8,3.0,0.0
2020-10-04,81.49,34.6,98.1,0.1,1014.3,9,0.0,0.0
2020-10-13,35.73,25.8,50.6,36.0,1014.7,9,2.0,1.0
2020-10-25,128.37,29.0,59.7,20.2,1001.1,9,0.0,0.0
2020-11-21,5.18,29.4,97.3,19.1,1003.0,10,3.0,2.0
2020-11-24,71.09,37.1,79.6,21.8,997.8,10,3.0,0.0
2020-11-24,85.07,28.6,81.8,17.0,992.3,10,3.0,0.0
2020-11-30,172.71,34.1,66.0,30.5,992.1,10,3.0,0.0
2020-12-05,146.59,30.3,44.9,32.4,999.4,11,1.0,0.0
2020-12-09,169.09,37.8,63.4,16.9,1012.6,11,0.0,0.0
2020-12-12,168.05,23.4,99.4,7.9,1001.5,11,3.0,0.0
2020-12-16,113.14,20.5,58.2,32.5,1001.7,11,1.0,0.0
2020-12-19,28.74,31.0,66.7,30.5,992.7,11,0.0,1.0
2020-12-21,115.01,34.8,93.1,28.3,992.9,11,0.0,0.0
2020-12-26,93.87,26.4,83.5,12.3,1007.7,11,1.0,0.0
2021-01-17,172.31,36.3,65.7,37.4,1016.9,12,1.0,0.0
2021-01-21,33.06,36.6,71.9,29.6,1017.7,12,3.0,1.0
2021-01-24,42.32,23.6,64.8,28.8,1005.5,12,1.0,1.0
2021-01-26,98.02,32.0,74.9,5.7,996.4,12,0.0,0.0
2021-01-28,69.36,37.2,64.7,25.2,1016.1,12,3.0,0.0
2021-02-13,136.69,24.5,59.3,30.7,1006.8,13,2.0,0.0
2021-02-16,110.46,33.9,94.1,19.8,1012.9,13,1.0,0.0
2020-01-08,135.4,32.3,83.4,25.3,992.8,0,2.0,0.0
2020-01-27,111.51,33.6,86.8,31.1,1001.6,0,0.0,0.0
2020-01-29,79.87,19.7,45.1,6.3,1006.3,0,1.0,0.0
2020-02-12,161.42,18.3,80.7,35.4,1008.0,1,2.0,0.0
2020-02-13,165.25,24.8,95.6,2.9,1014.4,1,4.0,0.0
2020-03-09,25.31,37.7,91.2,11.7,997.4,2,4.0,1.0
2020-03-15,102.68,23.7,87.8,36.2,1015.6,2,4.0,0.0
2020-03-17,18.23,35.0,87.6,26.2,1013.2,2,3.0,2.0
2020-03-20,170.88,28.0,97.7,18.3,998.4,2,0.0,0.0
2020-03-24,49.14,37.2,56.6,29.5,1018.4,2,3.0,1.0
2020-04-06,24.85,32.4,50.5,1.0,993.0,3,1.0,1.0
2020-04-26,0.11,23.3,86.9,36.5,997.8,3,4.0,2.0
2020-05-09,20.66,33.4,72.7,29.4,1007.9,4,1.0,1.0
2020-05-10,37.54,27.3,73.2,12.3,1010.8,4,2.0,1.0
2020-05-14,13.78,28.6,82.3,19.2,1008.3,4,4.0,2.0
2020-05-29,149.48,26.2,76.5,39.1,1008.5,4,4.0,0.0
2020-06-03,171.07,36.6,40.2,6.5,1010.6,5,0.0,0.0
2020-06-11,14.63,28.7,75.0,24.7,1009.7,5,3.0,2.0
2020-06-30,69.03,27.8,47.6,39.7,1015.8,5,1.0,0.0
2020-07-03,197.73,18.0,59.6,15.4,990.3,6,0.0,0.0
2020-07-13,188.98,24.2,98.6,5.1,1011.7,6,3.0,0.0
2020-07-14,82.18,28.3,71.4,9.2,1019.2,6,0.0,0.0
2020-07-15,171.4,19.4,50.1,19.6,1008.6,6,2.0,0.0
2020-07-23,184.49,20.8,79.7,9.2,1009.1,6,2.0,0.0
2020-07-29,182.15,31.2,56.1,9.0,1003.1,6,1.0,0.0
2020-08-01,8.6,27.9,56.8,29.7,990.7,7,2.0,2.0
2020-08-08,153.45,36.1,73.6,33.5,1002.3,7,4.0,0.0
2020-08-16,49.6,22.4,72.1,36.0,1003.0,7,3.0,1.0
2020-08-22,32.44,29.7,59.9,18.0,990.6,7,2.0,1.0
2020-08-30,128.68,19.9,87.7,17.7,998.0,7,1.0,0.0
2020-09-03,198.71,19.8,62.4,34.8,990.9,8,4.0,0.0
2020-09-06,86.73,34.0,73.6,27.1,1017.2,8,0.0,0.0
2020-09-08,68.82,32.9,95.0,18.1,997.0,8,2.0,0.0
2020-09-20,143.47,29.2,59.3,13.0,1012.9,8,2.0,0.0
2020-10-01,149.6,29.7,82.2,18.7,1005.8,9,0.0,0.0
2020-10-11,131.75,21.8,92.7,28.5,1015.7,9,0.0,0.0
2020-11-06,35.17,27.8,45.5,10.4,995.2,10,4.0,1.0
2020-11-08,66.32,32.7,62.8,4.0,991.3,10,0.0,0.0
2020-11-14,79.36,34.6,43.6,3.7,1018.8,10,4.0,0.0
2020-11-23,83.62,28.8,54.6,36.1,1001.8,10,0.0,0.0
2020-11-29,167.5,36.5,71.2,17.1,1008.7,10,2.0,0.0
2020-12-18,166.17,18.5,55.1,15.5,993.6,11,3.0,0.0
2020-12-21,15.05,24.7,73.8,9.3,1008.6,11,1.0,2.0
2020-12-24,155.0,31.6,74.6,23.4,1018.9,11,1.0,0.0
2020-12-29,158.2,32.2,97.7,14.0,1018.6,11,4.0,0.0
2021-01-09,25.08,25.3,85.4,32.5,993.2,12,3.0,1.0
2021-01-25,124.07,30.0,92.0,35.2,996.9,12,2.0,0.0
2021-01-30,12.52,18.9,57.2,0.6,1010.3,12,2.0,2.0
2021-01-30,114.75,18.5,78.5,1.3,990.2,12,4.0,0.0
2021-02-14,185.86,37.6,57.3,5.3,1013.8,13,2.0,0.0
2020-01-04,54.03,21.2,85.1,25.4,1018.0,0,3.0,0.0
2020-01-09,191.77,34.4,99.9,34.7,995.8,0,0.0,0.0
2020-01-16,4.5,18.5,97.3,37.3,1006.6,0,3.0,2.0
2020-01-22,135.86,22.9,51.2,18.5,1018.2,0,1.0,0.0
2020-02-03,14.98,25.2,88.5,10.6,1018.0,1,1.0,2.0
2020-02-06,155.31,26.0,73.9,8.6,1016.2,1,4.0,0.0
2020-02-17,139.86,25.3,56.5,1.6,1010.1,1,1.0,0.0
2020-03-04,114.1,31.1,89.4,17.6,999.2,2,2.0,0.0
2020-04-19,174.24,28.6,89.1,35.9,1006.2,3,3.0,0.0
2020-04-24,107.86,30.4,74.8,11.5,1008.2,3,3.0,0.0
2020-05-04,63.67,28.9,91.0,18.9,1002.9,4,0.0,0.0
2020-05-07,165.18,32.2,68.6,34.8,1014.3,4,4.0,0.0
2020-05-10,67.64,26.1,44.3,30.7,1016.9,4,2.0,0.0
2020-05-10,182.52,29.0,97.2,35.9,995.1,4,4.0,0.0
2020-05-13,89.93,28.0,94.6,23.8,1012.1,4,0.0,0.0
2020-06-01,103.08,29.2,49.8,13.8,1017.2,5,2.0,0.0
2020-06-04,99.33,28.5,65.4,29.3,1008.2,5,4.0,0.0
2020-06-18,124.66,32.8,54.5,15.5,1015.4,5,0.0,0.0
2020-06-23,177.6,22.9,85.8,33.0,1009.9,5,3.0,0.0
2020-06-24,120.01,32.3,68.6,30.4,1014.2,5,0.0,0.0
2020-07-01,175.8,25.8,94.0,2.6,991.8,6,2.0,0.0
2020-07-14,154.1,32.9,82.2,22.4,1002.4,6,1.0,0.0
2020-07-21,17.15,25.2,41.0,0.9,1001.2,6,0.0,2.0
2020-07-28,119.42,25.7,57.7,5.7,991.9,6,3.0,0.0
2020-07-30,62.6,37.0,48.5,18.0,1017.8,6,1.0,0.0
2020-08-06,6.69,36.7,61.7,2.7,999.0,7,0.0,2.0
2020-08-08,28.37,31.9,40.6,1.2,992.4,7,4.0,1.0
2020-08-13,88.0,27.0,92.9,31.4,992.7,7,1.0,0.0
2020-08-14,100.35,22.5,49.7,17.8,1002.5,7,1.0,0.0
2020-08-19,117.71,21.2,91.8,4.2,1019.7,7,4.0,0.0
2020-08-24,104.56,28.7,65.6,27.4,1004.0,7,2.0,0.0
2020-09-07,18.39,23.4,54.9,5.4,999.3,8,1.0,2.0
2020-09-09,154.91,32.8,93.4,8.5,1004.4,8,1.0,0.0
2020-09-13,149.9,28.0,86.9,23.3,1003.3,8,0.0,0.0
2020-09-14,150.74,21.2,50.6,17.3,1002.0,8,3.0,0.0
2020-09-22,53.51,30.9,84.7,38.0,1013.8,8,1.0,0.0
2020-09-26,149.4,33.8,40.2,27.4,1014.3,8,0.0,0.0
2020-09-29,172.2,37.8,69.7,17.7,1001.2,8,2.0,0.0
2020-09-30,103.82,32.8,45.4,16.1,1012.5,8,1.0,0.0
2020-10-01,105.44,36.9,83.0,35.7,1002.1,9,4.0,0.0
2020-10-05,177.56,25.7,64.9,31.7,994.2,9,4.0,0.0
2020-10-09,190.31,36.6,42.8,30.1,993.1,9,3.0,0.0
2020-10-16,86.8,19.6,82.2,18.7,1014.2,9,1.0,0.0
2020-10-22,78.4,23.0,74.1,14.5,999.4,9,3.0,0.0
2020-11-20,69.0,31.2,40.8,5.8,990.7,10,1.0,0.0
2020-11-26,169.37,27.3,85.6,9.4,1007.3,10,1.0,0.0
2020-11-27,183.64,34.4,57.0,24.5,1014.1,10,3.0,0.0
2020-11-28,52.87,35.3,65.6,15.0,1010.0,10,2.0,0.0
2020-12-07,70.29,20.4,47.4,14.6,996.5,11,3.0,0.0
2020-12-19,128.69,24.1,64.6,3.2,1008.7,11,0.0,0.0
2020-12-21,170.48,27.2,49.0,31.7,1012.2,11,3.0,0.0
2021-01-12,67.19,30.4,80.4,30.7,1011.6,12,2.0,0.0
2021-02-06,198.79,20.7,80.4,0.3,998.1,13,0.0,0.0
2021-02-15,96.39,20.0,48.8,15.9,993.2,13,4.0,0.0
2021-02-18,110.12,19.9,86.8,1.8,1007.8,13,3.0,0.0
2020-01-05,113.83,28.9,92.4,12.9,1017.5,0,3.0,0.0
2020-01-27,108.92,19.8,91.8,2.6,993.0,0,0.0,0.0
2020-02-01,20.05,32.5,50.9,25.9,994.1,1,0.0,1.0
2020-02-02,101.98,33.3,49.4,16.7,994.1,1,1.0,0.0
2020-02-05,0.65,23.5,94.8,13.5,1019.0,1,0.0,2.0
2020-02-07,150.96,19.1,73.6,0.6,1004.1,1,3.0,0.0
2020-02-16,154.55,26.4,64.7,35.8,994.0,1,1.0,0.0
2020-02-20,61.82,25.3,60.6,1.5,1002.5,1,0.0,0.0
2020-03-04,29.37,36.5,48.7,29.0,1013.4,2,2.0,1.0
2020-03-14,116.85,37.2,48.4,32.8,1014.1,2,0.0,0.0
2020-03-17,98.36,18.2,96.7,32.3,1010.7,2,2.0,0.0
2020-03-23,21.39,20.8,81.8,20.9,1015.2,2,2.0,1.0
2020-03-27,54.7,33.1,50.9,12.0,1012.6,2,1.0,0.0
2020-03-28,91.36,27.2,84.0,28.7,991.2,2,3.0,0.0
2020-04-06,47.8,37.0,85.2,22.5,1015.9,3,3.0,1.0
2020-04-08,151.19,29.5,57.6,7.8,1008.0,3,2.0,0.0
2020-04-29,67.97,20.7,48.9,14.3,999.4,3,1.0,0.0
2020-04-29,62.1,19.1,92.4,36.2,1002.9,3,1.0,0.0
2020-05-08,73.16,24.8,58.4,33.8,1019.1,4,1.0,0.0
2020-05-08,106.64,36.4,87.8,39.9,1001.1,4,0.0,0.0
2020-05-11,29.35,24.3,62.6,1.7,995.9,4,3.0,1.0
2020-05-16,159.8,30.5,99.6,23.0,997.7,4,2.0,0.0
2020-05-20,154.68,28.6,91.8,9.4,1012.2,4,3.0,0.0
2020-06-01,26.72,36.7,46.4,37.2,1007.7,5,4.0,1.0
2020-06-19,46.85,28.1,58.7,8.9,994.8,5,4.0,1.0
2020-06-30,128.87,30.1,44.7,19.8,1015.9,5,4.0,0.0
2020-07-25,4.21,18.7,56.3,23.1,1018.7,6,1.0,2.0
2020-07-27,29.49,26.4,96.1,12.1,1011.7,6,2.0,1.0
2020-08-02,130.15,28.6,73.7,11.2,993.7,7,2.0,0.0
2020-08-23,14.6,35.8,69.0,20.6,1019.7,7,0.0,2.0
2020-08-31,43.56,28.0,60.6,25.6,991.1,7,4.0,1.0
2020-08-31,196.92,22.4,70.2,4.7,1016.5,7,1.0,0.0
2020-09-08,85.59,29.3,64.3,24.2,1020.0,8,3.0,0.0
2020-09-12,123.57,34.7,79.9,24.2,1008.3,8,2.0,0.0
2020-09-14,191.1,27.4,54.0,6.4,990.5,8,2.0,0.0
2020-09-24,191.11,23.6,82.8,7.0,1014.9,8,2.0,0.0
2020-10-03,166.31,37.6,45.7,32.5,997.7,9,3.0,0.0
2020-10-03,81.38,26.5,50.8,8.1,1010.1,9,3.0,0.0
2020-10-13,103.06,28.4,64.2,26.4,1019.7,9,0.0,0.0
2020-10-18,187.25,24.4,89.1,15.7,993.5,9,2.0,0.0
2020-10-21,140.27,37.0,98.9,14.5,1015.2,9,0.0,0.0
2020-10-23,112.12,30.0,71.2,34.4,1008.1,9,3.0,0.0
2020-11-14,14.73,28.5,46.3,38.2,997.9,10,2.0,2.0
2020-11-18,129.17,37.5,52.6,11.9,1017.8,10,4.0,0.0
2020-12-25,62.74,28.9,40.6,28.2,993.9,11,2.0,0.0
2020-12-27,162.66,23.2,99.1,4.0,1013.5,11,2.0,0.0
2021-01-02,101.73,20.2,96.1,33.3,1017.3,12,2.0,0.0
2021-01-30,81.51,23.9,49.5,3.6,1014.5,12,2.0,0.0
2021-02-04,179.21,26.4,56.4,20.3,1007.2,13,0.0,0.0
2021-02-18,180.31,34.6,82.4,12.8,1000.1,13,4.0,0.0
2021-02-19,174.55,30.7,97.8,18.9,998.1,13,2.0,0.0
2020-01-07,103.41,36.6,88.9,29.3,990.9,0,3.0,0.0
2020-01-21,0.46,26.1,85.8,20.7,1013.3,0,2.0,2.0
2020-01-25,166.86,35.4,86.9,21.7,1004.7,0,2.0,0.0
2020-02-14,192.73,21.0,95.6,19.7,994.7,1,1.0,0.0
2020-02-21,145.82,33.0,82.4,29.2,1002.6,1,4.0,0.0
2020-02-23,180.54,25.0,63.2,1.0,1017.7,1,0.0,0.0
2020-02-23,65.24,36.2,74.4,29.9,1014.7,1,3.0,0.0
2020-03-02,138.07,35.7,48.9,4.7,992.4,2,0.0,0.0
2020-03-06,23.29,35.0,42.5,33.9,1011.7,2,3.0,1.0
2020-03-07,119.05,19.7,46.4,27.8,1000.6,2,1.0,0.0
2020-03-19,149.41,18.2,93.1,12.8,1017.6,2,1.0,0.0
2020-03-25,87.1,36.8,45.8,23.7,997.2,2,3.0,0.0
2020-04-03,42.72,31.2,42.5,28.7,1010.1,3,0.0,1.0
2020-04-05,2.99,35.3,69.7,4.1,999.1,3,2.0,2.0
2020-04-14,78.74,34.1,46.2,17.2,999.3,3,1.0,0.0
2020-05-07,93.19,34.8,72.3,17.0,1007.5,4,3.0,0.0
2020-05-09,40.27,23.5,91.5,24.2,991.0,4,3.0,1.0
2020-05-15,194.7,19.2,43.4,9.1,1017.1,4,1.0,0.0
2020-05-18,118.94,19.4,82.8,28.8,994.9,4,0.0,0.0
2020-05-20,195.75,29.8,69.9,19.6,1019.5,4,4.0,0.0
2020-05-24,111.16,26.6,98.3,8.1,999.3,4,4.0,0.0
2020-05-24,24.46,37.3,96.1,0.5,1002.5,4,2.0,1.0
2020-05-30,125.35,25.7,57.3,0.1,1010.6,4,3.0,0.0
2020-06-10,189.78,25.8,53.2,36.0,1007.4,5,1.0,0.0
2020-06-22,13.37,36.4,76.1,10.4,1017.2,5,0.0,2.0
2020-06-28,52.25,27.5,46.8,12.8,1017.0,5,4.0,0.0
2020-07-08,98.9,31.9,69.0,13.6,1012.9,6,0.0,0.0
2020-07-08,61.15,19.9,97.3,26.4,1013.2,6,4.0,0.0
2020-07-29,188.53,36.2,50.9,32.1,1004.8,6,4.0,0.0
2020-08-08,38.35,19.7,63.3,17.0,1009.5,7,0.0,1.0
2020-09-03,143.12,29.9,41.5,12.8,1011.6,8,2.0,0.0
2020-09-04,152.58,25.2,59.2,24.6,1017.5,8,0.0,0.0
2020-09-10,58.51,32.0,71.1,21.4,998.4,8,4.0,0.0
2020-09-10,90.03,20.8,45.3,36.5,1017.0,8,4.0,0.0
2020-09-14,84.21,30.6,92.7,27.7,1013.0,8,4.0,0.0
2020-09-25,177.2,26.1,85.4,6.5,1002.3,8,4.0,0.0
2020-10-21,81.7,22.8,80.6,11.2,1017.4,9,3.0,0.0
2020-10-30,114.22,27.8,82.4,14.8,1017.4,9,3.0,0.0
2020-10-30,34.37,20.9,63.4,39.9,1012.4,9,1.0,1.0
2020-11-03,166.62,34.7,61.7,7.7,1018.4,10,1.0,0.0
2020-11-11,2.57,24.0,64.2,8.2,1010.8,10,3.0,2.0
2020-11-18,3.24,24.1,54.8,35.7,1015.2,10,2.0,2.0
2020-11-19,70.88,33.6,88.2,2.3,998.7,10,1.0,0.0
2020-11-19,185.51,29.3,75.1,36.0,1003.3,10,4.0,0.0
2020-11-25,31.22,31.0,83.4,10.4,1012.5,10,1.0,1.0
2020-11-27,188.0,24.6,75.1,7.1,1004.9,10,1.0,0.0
2020-11-29,32.89,36.8,73.4,10.4,996.6,10,4.0,1.0
2020-12-07,129.5,19.4,64.3,31.1,1003.8,11,2.0,0.0
2020-12-11,173.58,19.9,77.2,16.8,1012.0,11,1.0,0.0
2020-12-18,94.51,32.9,93.9,35.4,1001.3,11,4.0,0.0
2020-12-27,14.64,26.7,67.7,11.4,1001.9,11,3.0,2.0
2021-01-09,112.14,27.8,68.4,2.1,1009.3,12,0.0,0.0
2021-01-19,89.44,32.2,96.2,12.1,1011.7,12,1.0,0.0
2021-01-27,34.83,25.7,49.3,36.4,1014.6,12,2.0,1.0
2021-01-28,174.97,21.1,75.1,38.3,992.8,12,0.0,0.0
2021-01-28,99.83,33.5,52.3,18.5,1015.2,12,4.0,0.0
2021-02-18,102.66,26.2,85.8,9.6,1009.7,13,3.0,0.0
2020-01-16,79.39,22.4,92.1,38.3,1003.7,0,2.0,0.0
2020-02-04,0.22,38.0,60.4,24.1,1006.4,1,3.0,2.0
2020-02-24,113.47,20.0,68.4,5.6,1016.5,1,0.0,0.0
2020-02-26,12.19,24.7,92.8,8.5,1006.8,1,0.0,2.0
2020-02-29,88.84,20.7,90.4,37.8,1002.1,1,4.0,0.0
