date,location,rainfall_mm,temperature_c,humidity_pct,wind_speed_kmh,pressure_hpa,rain_category,month,season
2021-01-22,Danang,152.61,29.6,91.1,34.1,994.3,Heavy,1,winter
2021-02-04,Danang,93.61,32.0,92.8,38.0,1006.1,Heavy,2,winter
2021-02-08,Hue,35.53,29.2,87.1,8.9,993.2,Moderate,2,winter
2021-02-17,Hue,143.11,23.8,85.6,28.1,1003.3,Heavy,2,winter
2020-01-14,Hanoi,70.26,23.0,89.3,10.1,1010.8,Heavy,1,winter
2020-01-17,Danang,11.14,19.6,87.4,7.3,1003.8,Light,1,winter
2020-01-28,Hue,3.84,19.3,56.9,11.2,1001.3,Light,1,winter
2020-02-10,Hanoi,120.76,24.3,79.0,30.4,994.4,Heavy,2,winter
2020-02-12,Can Tho,97.38,33.7,60.1,5.6,1015.8,Heavy,2,winter
2020-02-12,Hcmc,166.39,24.5,94.3,19.4,1007.0,Heavy,2,winter
2020-02-18,Hanoi,116.52,32.6,95.2,7.8,1016.2,Heavy,2,winter
2020-02-18,Hcmc,112.81,23.9,49.5,24.7,1019.9,Heavy,2,winter
2020-02-24,Hue,181.84,30.1,51.1,9.3,1008.0,Heavy,2,winter
2020-03-01,Danang,180.05,29.9,96.2,13.7,1011.8,Heavy,3,spring
2020-03-06,Hue,60.0,21.3,95.5,38.1,990.4,Heavy,3,spring
2020-03-20,Hcmc,150.36,23.1,64.1,33.0,993.8,Heavy,3,spring
2020-04-04,Hcmc,18.44,35.8,80.5,24.7,990.0,Light,4,spring
2020-05-01,Hanoi,164.7,35.9,42.7,37.8,1010.2,Heavy,5,spring
2020-05-02,Hanoi,86.38,21.8,55.7,40.0,1006.5,Heavy,5,spring
2020-05-05,Can Tho,21.51,19.6,53.6,11.2,1008.1,Moderate,5,spring
2020-05-14,Danang,162.14,35.5,65.9,1.5,999.5,Heavy,5,spring
2020-05-22,Hanoi,164.16,20.6,51.0,27.8,1009.8,Heavy,5,spring
2020-05-27,Hue,164.99,29.2,64.7,14.5,1012.3,Heavy,5,spring
2020-06-13,Hcmc,190.36,34.0,42.5,39.6,993.4,Heavy,6,summer
2020-06-14,Hue,148.68,24.7,67.9,14.5,999.3,Heavy,6,summer
2020-06-27,Hanoi,62.17,31.8,82.4,24.2,1006.3,Heavy,6,summer
2020-07-05,Danang,54.1,29.1,69.1,23.5,995.9,Heavy,7,summer
2020-07-07,Can Tho,86.25,30.4,48.1,31.3,994.1,Heavy,7,summer
2020-07-10,Hcmc,5.11,27.9,40.7,4.8,1010.9,Light,7,summer
2020-07-20,Danang,47.18,31.2,75.3,8.9,1016.2,Moderate,7,summer
2020-07-26,Hcmc,139.85,34.7,45.4,3.7,1004.4,Heavy,7,summer
2020-08-03,Hcmc,69.89,19.3,86.2,7.6,993.9,Heavy,8,summer
2020-08-06,Danang,6.69,36.7,61.7,2.7,999.0,Light,8,summer
2020-08-12,Can Tho,106.17,37.5,97.6,14.4,996.1,Heavy,8,summer
2020-08-14,Can Tho,29.49,24.7,61.6,6.0,1005.7,Moderate,8,summer
2020-08-19,Can Tho,30.54,20.3,88.6,29.3,991.2,Moderate,8,summer
2020-08-20,Can Tho,189.67,28.9,70.7,22.3,1019.5,Heavy,8,summer
2020-09-18,Hanoi,95.1,35.5,80.1,7.5,1015.6,Heavy,9,autumn
2020-09-20,Hanoi,126.27,29.9,55.5,27.3,1018.9,Heavy,9,autumn
2020-09-25,Hanoi,65.3,37.6,67.2,7.2,995.6,Heavy,9,autumn
2020-09-27,Hue,83.76,30.0,51.0,25.3,993.8,Heavy,9,autumn
2020-10-08,Hcmc,86.58,29.5,49.3,37.2,1009.2,Heavy,10,autumn
2020-10-18,Danang,65.82,35.6,54.3,11.4,990.0,Heavy,10,autumn
2020-10-21,Hcmc,192.63,27.2,50.7,9.4,1006.8,Heavy,10,autumn
2020-10-26,Danang,184.28,33.9,42.1,12.4,1006.3,Heavy,10,autumn
2020-11-15,Hcmc,156.52,35.8,90.5,37.1,991.9,Heavy,11,autumn
2020-12-06,Hue,190.06,29.5,51.6,4.1,1018.4,Heavy,12,winter
2020-12-15,Can Tho,97.71,32.5,71.2,30.8,990.3,Heavy,12,winter
2020-12-19,Danang,169.27,37.9,53.7,25.8,1017.2,Heavy,12,winter
2020-12-31,Hcmc,100.75,33.6,42.2,15.4,1012.6,Heavy,12,winter
2021-01-22,Hcmc,123.04,36.9,68.1,14.4,998.0,Heavy,1,winter
2021-01-24,Can Tho,43.05,24.1,97.6,17.1,1005.5,Moderate,1,winter
2021-02-19,Danang,175.64,28.7,67.6,7.0,990.0,Heavy,2,winter
2021-02-20,Can Tho,83.71,21.4,75.9,38.3,1001.1,Heavy,2,winter
2020-01-14,Hanoi,181.87,35.1,72.0,23.4,1009.2,Heavy,1,winter
2020-01-31,Danang,197.92,37.5,84.2,8.9,1011.5,Heavy,1,winter
2020-01-31,Can Tho,90.05,31.0,79.8,12.7,997.8,Heavy,1,winter
2020-02-27,Hue,193.64,32.5,47.3,38.3,1018.2,Heavy,2,winter
2020-02-28,Can Tho,63.89,29.1,96.9,20.3,1008.4,Heavy,2,winter
2020-03-05,Can Tho,150.92,35.7,61.0,14.4,1005.6,Heavy,3,spring
2020-03-10,Hue,10.96,34.5,95.9,7.3,1001.8,Light,3,spring
2020-03-14,Hanoi,13.42,23.1,40.1,15.2,1011.4,Light,3,spring
2020-03-25,Hcmc,38.53,24.2,97.8,37.2,1016.5,Moderate,3,spring
2020-03-29,Danang,145.92,25.4,47.1,16.8,1014.2,Heavy,3,spring
2020-03-31,Hue,112.63,31.5,40.4,26.8,1011.2,Heavy,3,spring
2020-04-03,Hcmc,29.77,28.6,80.6,16.2,1011.6,Moderate,4,spring
2020-04-18,Danang,100.92,23.0,49.6,27.2,990.7,Heavy,4,spring
2020-05-07,Hcmc,174.42,33.5,64.6,14.3,1001.8,Heavy,5,spring
2020-05-29,Hue,92.46,21.8,80.0,11.3,1019.9,Heavy,5,spring
2020-06-02,Hanoi,164.77,33.6,97.9,9.8,999.5,Heavy,6,summer
2020-06-02,Hue,198.97,18.0,93.5,1.6,991.7,Heavy,6,summer
2020-06-11,Danang,11.37,25.6,87.5,24.2,1007.8,Light,6,summer
2020-06-15,Can Tho,106.09,22.2,93.3,20.5,999.1,Heavy,6,summer
2020-06-19,Can Tho,46.85,28.1,58.7,8.9,994.8,Moderate,6,summer
2020-06-19,Can Tho,104.26,28.9,90.7,11.3,1014.6,Heavy,6,summer
2020-07-07,Can Tho,168.22,20.4,40.0,9.8,998.8,Heavy,7,summer
2020-07-11,Hcmc,13.04,29.5,48.6,20.8,990.8,Light,7,summer
2020-07-25,Hcmc,109.72,33.0,86.4,10.1,991.0,Heavy,7,summer
2020-07-29,Hue,190.41,37.4,77.0,37.0,994.8,Heavy,7,summer
2020-08-04,Hcmc,152.74,24.0,50.5,11.9,1010.7,Heavy,8,summer
2020-08-05,Can Tho,154.27,34.5,47.3,15.0,993.5,Heavy,8,summer
2020-08-15,Hanoi,173.76,30.8,79.9,18.4,991.9,Heavy,8,summer
2020-08-26,Danang,80.24,25.6,95.6,16.3,1013.1,Heavy,8,summer
2020-09-08,Can Tho,179.15,20.4,84.1,1.1,995.3,Heavy,9,autumn
2020-09-23,Hanoi,127.91,26.8,92.4,15.5,998.7,Heavy,9,autumn
2020-09-26,Hanoi,119.81,36.8,84.3,35.6,1006.5,Heavy,9,autumn
2020-10-12,Danang,116.42,19.5,46.7,37.4,1013.5,Heavy,10,autumn
2020-10-14,Hanoi,177.62,26.0,80.5,29.0,990.2,Heavy,10,autumn
2020-10-15,Hue,116.75,30.6,94.1,21.4,994.9,Heavy,10,autumn
2020-11-13,Danang,1.94,33.8,54.2,33.6,1015.6,Light,11,autumn
2020-11-29,Hue,81.17,22.1,89.8,34.4,1001.8,Heavy,11,autumn
2020-11-30,Hanoi,144.87,29.3,88.3,35.8,994.9,Heavy,11,autumn
2020-12-16,Danang,112.75,31.2,63.3,3.0,1002.2,Heavy,12,winter
2020-12-27,Hanoi,65.87,37.1,75.3,24.1,994.3,Heavy,12,winter
2021-01-01,Can Tho,120.97,37.3,65.3,12.0,1002.6,Heavy,1,winter
2021-01-04,Hanoi,138.4,24.5,45.3,39.8,1001.3,Heavy,1,winter
2021-01-13,Danang,19.24,19.4,58.3,20.2,1003.7,Light,1,winter
2021-01-30,Can Tho,106.78,34.7,48.3,4.2,1018.9,Heavy,1,winter
2020-01-10,Hcmc,30.56,25.5,53.0,16.2,1015.0,Moderate,1,winter
2020-01-23,Danang,26.17,26.0,41.1,33.3,1000.5,Moderate,1,winter
2020-01-31,Can Tho,45.44,19.8,82.9,0.9,999.3,Moderate,1,winter
2020-02-01,Danang,66.07,26.3,66.1,14.7,993.0,Heavy,2,winter
2020-02-10,Hcmc,83.46,21.1,63.2,5.4,996.4,Heavy,2,winter
2020-03-15,Hanoi,123.69,29.5,72.9,18.6,1010.5,Heavy,3,spring
2020-03-24,Hanoi,39.5,18.6,77.4,24.2,990.4,Moderate,3,spring
2020-03-25,Hanoi,9.95,30.9,86.4,17.8,1014.7,Light,3,spring
2020-04-09,Hanoi,27.67,21.4,77.5,19.2,1000.4,Moderate,4,spring
2020-04-12,Danang,42.99,34.5,99.9,39.0,1018.9,Moderate,4,spring
2020-04-19,Can Tho,23.94,36.2,64.5,25.7,1008.8,Moderate,4,spring
2020-04-29,Can Tho,103.71,20.2,65.1,35.6,994.2,Heavy,4,spring
2020-05-12,Danang,137.74,29.9,93.9,39.3,1015.6,Heavy,5,spring
2020-05-23,Hanoi,162.41,34.0,59.6,39.2,992.5,Heavy,5,spring
2020-06-04,Can Tho,99.33,28.5,65.4,29.3,1008.2,Heavy,6,summer
2020-06-06,Danang,153.54,31.2,56.8,34.9,1006.6,Heavy,6,summer
2020-06-10,Hue,53.78,30.6,46.9,32.8,998.7,Heavy,6,summer
2020-06-14,Hcmc,120.02,27.6,94.4,18.1,1002.7,Heavy,6,summer
2020-06-18,Hue,169.31,31.5,86.2,33.0,1003.1,Heavy,6,summer
2020-06-23,Hue,60.55,33.1,68.6,2.3,1000.5,Heavy,6,summer
2020-06-25,Can Tho,8.57,26.5,65.8,36.8,1000.7,Light,6,summer
2020-06-28,Danang,110.08,20.6,48.9,27.9,1009.1,Heavy,6,summer
2020-07-11,Can Tho,98.22,33.8,58.4,16.1,1008.4,Heavy,7,summer
2020-07-14,Can Tho,102.49,32.4,88.1,4.7,1017.2,Heavy,7,summer
2020-07-29,Danang,187.23,25.1,65.1,8.9,994.6,Heavy,7,summer
2020-07-31,Can Tho,196.35,34.4,49.5,26.2,1007.3,Heavy,7,summer
2020-08-23,Hcmc,106.26,34.8,41.1,16.6,995.8,Heavy,8,summer
2020-08-25,Can Tho,7.46,28.9,99.1,28.1,1019.3,Light,8,summer
2020-08-30,Can Tho,70.09,21.3,98.9,38.5,992.3,Heavy,8,summer
2020-09-01,Can Tho,33.46,34.8,80.4,39.9,1009.9,Moderate,9,autumn
2020-09-08,Hue,96.93,34.0,72.7,26.5,1001.4,Heavy,9,autumn
2020-09-11,Danang,9.07,20.6,74.7,4.2,1003.7,Light,9,autumn
2020-09-12,Danang,151.17,21.5,71.5,21.3,1015.8,Heavy,9,autumn
2020-09-17,Can Tho,114.47,37.3,70.8,13.8,992.3,Heavy,9,autumn
2020-09-26,Hanoi,81.23,27.7,56.9,35.1,999.7,Heavy,9,autumn
2020-10-18,Danang,182.56,26.9,96.2,17.3,1015.3,Heavy,10,autumn
2020-10-22,Danang,196.54,18.9,72.1,17.3,1016.5,Heavy,10,autumn
2020-10-26,Hanoi,55.9,28.6,94.9,38.9,996.9,Heavy,10,autumn
2020-10-28,Hcmc,41.99,26.4,57.0,26.3,995.3,Moderate,10,autumn
2020-11-08,Hue,8.36,21.1,83.0,36.9,991.2,Light,11,autumn
2020-11-19,Hanoi,26.52,28.6,75.4,13.5,1008.2,Moderate,11,autumn
2020-11-21,Hanoi,159.01,35.0,43.5,35.4,1005.2,Heavy,11,autumn
2020-11-22,Hue,35.16,31.8,73.8,32.9,991.9,Moderate,11,autumn
2020-11-27,Can Tho,36.65,32.2,68.0,32.0,997.6,Moderate,11,autumn
2020-12-11,Danang,71.68,20.8,95.2,2.0,990.1,Heavy,12,winter
2020-12-13,Can Tho,49.34,29.3,98.8,39.7,998.1,Moderate,12,winter
2020-12-19,Danang,28.74,31.0,66.7,30.5,992.7,Moderate,12,winter
2020-12-29,Hanoi,180.74,19.9,63.7,1.6,1012.3,Heavy,12,winter
2021-01-09,Hcmc,110.76,37.4,41.5,10.3,1016.0,Heavy,1,winter
2021-01-18,Danang,20.21,28.0,81.5,14.3,993.8,Moderate,1,winter
2021-01-31,Danang,52.71,31.0,91.9,0.7,1013.0,Heavy,1,winter
2021-02-19,Danang,41.6,30.2,60.5,15.0,1013.9,Moderate,2,winter
2020-01-07,Danang,136.23,19.9,85.4,31.6,996.5,Heavy,1,winter
2020-01-09,Hcmc,164.26,27.7,99.6,4.3,1004.9,Heavy,1,winter
2020-01-11,Hanoi,29.73,20.4,54.4,26.2,990.3,Moderate,1,winter
2020-01-12,Can Tho,182.77,20.2,69.5,26.1,996.0,Heavy,1,winter
2020-01-23,Hcmc,71.96,20.7,75.1,28.5,998.7,Heavy,1,winter
2020-01-24,Hcmc,65.01,29.5,60.0,35.1,1005.4,Heavy,1,winter
2020-01-27,Hanoi,175.23,35.2,53.5,18.0,1006.4,Heavy,1,winter
2020-02-20,Danang,164.3,37.3,96.2,5.0,1005.7,Heavy,2,winter
2020-02-28,Danang,79.52,27.7,77.1,12.2,994.1,Heavy,2,winter
2020-03-02,Danang,8.59,20.9,67.0,10.3,1016.7,Light,3,spring
2020-03-11,Hanoi,62.7,33.4,73.6,0.7,1005.0,Heavy,3,spring
2020-03-26,Can Tho,188.57,35.5,79.5,1.8,1013.8,Heavy,3,spring
2020-04-09,Hue,31.46,25.7,95.3,16.7,994.7,Moderate,4,spring
2020-04-18,Danang,92.55,18.6,69.8,32.5,998.9,Heavy,4,spring
2020-04-25,Danang,51.67,25.5,74.8,14.7,994.9,Heavy,4,spring
2020-05-04,Hue,176.22,32.9,52.9,5.1,1009.9,Heavy,5,spring
2020-05-06,Danang,24.87,27.0,50.2,23.7,1011.7,Moderate,5,spring
2020-05-12,Can Tho,156.34,26.7,63.3,30.3,1006.7,Heavy,5,spring
2020-05-20,Can Tho,174.33,27.5,58.2,1.9,1004.7,Heavy,5,spring
2020-05-25,Can Tho,53.74,32.1,59.6,7.2,1013.0,Heavy,5,spring
2020-06-03,Danang,180.67,20.5,83.1,7.5,1018.6,Heavy,6,summer
2020-06-13,Hcmc,105.8,20.2,80.8,38.5,1005.6,Heavy,6,summer
2020-06-15,Hanoi,155.93,36.6,97.9,31.6,1010.3,Heavy,6,summer
2020-06-23,Danang,156.18,35.8,63.0,21.8,996.0,Heavy,6,summer
2020-06-30,Hue,17.62,37.3,91.8,39.3,1008.0,Light,6,summer
2020-07-09,Hanoi,48.07,34.9,91.7,28.9,1016.8,Moderate,7,summer
2020-07-10,Danang,66.99,26.5,63.1,1.8,996.9,Heavy,7,summer
2020-07-18,Can Tho,149.14,26.2,81.1,16.9,1010.2,Heavy,7,summer
2020-07-25,Hue,69.15,31.1,51.5,22.7,1000.0,Heavy,7,summer
2020-08-05,Can Tho,42.09,28.1,89.8,31.0,997.1,Moderate,8,summer
2020-08-09,Hcmc,177.92,32.9,58.5,18.6,995.9,Heavy,8,summer
2020-08-16,Danang,166.27,20.0,83.6,8.6,993.0,Heavy,8,summer
2020-08-17,Hue,86.66,21.9,61.9,17.4,1010.6,Heavy,8,summer
2020-08-22,Hanoi,87.16,34.0,77.3,7.8,1003.0,Heavy,8,summer
2020-08-25,Hcmc,197.86,22.1,64.5,18.5,1003.8,Heavy,8,summer
2020-08-27,Hcmc,166.99,30.4,91.5,35.3,997.7,Heavy,8,summer
2020-08-29,Can Tho,86.1,23.4,87.5,26.7,995.1,Heavy,8,summer
2020-08-30,Hanoi,105.56,32.9,84.3,22.2,1013.4,Heavy,8,summer
2020-09-01,Danang,142.44,21.7,70.3,19.8,1002.2,Heavy,9,autumn
2020-09-23,Hcmc,56.54,31.3,74.4,7.7,1019.7,Heavy,9,autumn
2020-10-04,Hcmc,86.39,37.9,99.8,36.6,1015.2,Heavy,10,autumn
2020-10-08,Hue,68.02,24.8,93.4,33.4,1015.1,Heavy,10,autumn
2020-10-11,Can Tho,184.5,21.1,59.7,10.0,1007.9,Heavy,10,autumn
2020-10-22,Hcmc,155.57,35.5,61.9,4.2,992.2,Heavy,10,autumn
2020-11-18,Hue,139.2,21.3,49.5,10.4,1011.7,Heavy,11,autumn
2020-11-18,Hue,144.2,25.8,81.3,11.4,991.5,Heavy,11,autumn
2020-11-27,Hanoi,21.07,30.8,86.3,4.2,991.8,Moderate,11,autumn
2020-12-30,Hue,85.65,19.6,47.0,9.3,1011.9,Heavy,12,winter
2020-12-31,Can Tho,133.7,25.7,50.6,22.2,996.0,Heavy,12,winter
2021-01-04,Hanoi,91.91,18.4,85.9,11.6,1010.5,Heavy,1,winter
2021-01-07,Hcmc,73.84,35.8,81.7,15.2,1001.1,Heavy,1,winter
2021-01-07,Hcmc,138.44,29.5,57.0,2.0,990.5,Heavy,1,winter
2021-01-13,Can Tho,47.45,18.9,71.1,26.9,1005.0,Moderate,1,winter
2021-01-15,Hcmc,52.81,37.2,71.8,16.9,1000.3,Heavy,1,winter
2021-02-11,Hcmc,128.8,18.5,92.2,36.8,1012.1,Heavy,2,winter
2020-01-09,Hanoi,144.13,28.0,42.0,6.3,1000.0,Heavy,1,winter
2020-01-10,Hue,83.04,36.4,75.2,7.6,994.8,Heavy,1,winter
2020-01-20,Hcmc,102.53,23.6,90.0,38.1,993.1,Heavy,1,winter
2020-02-06,Can Tho,57.78,19.6,50.5,39.6,1006.7,Heavy,2,winter
2020-02-07,Hue,31.23,32.0,57.6,2.7,1010.7,Moderate,2,winter
2020-02-16,Hue,51.23,25.0,83.4,28.3,1002.0,Heavy,2,winter
2020-02-27,Hcmc,154.48,31.7,45.3,18.6,1018.7,Heavy,2,winter
2020-03-03,Hanoi,45.68,34.6,67.6,0.6,1010.7,Moderate,3,spring
2020-04-12,Hue,126.89,35.4,60.0,17.4,994.6,Heavy,4,spring
2020-04-15,Hcmc,5.63,30.6,80.9,25.8,991.2,Light,4,spring
2020-04-26,Hanoi,60.98,35.6,46.0,29.2,990.8,Heavy,4,spring
2020-05-06,Hcmc,163.01,21.8,73.0,22.4,1019.1,Heavy,5,spring
2020-05-14,Hanoi,194.48,26.9,64.4,0.6,990.8,Heavy,5,spring
2020-05-15,Hanoi,194.7,19.2,43.4,9.1,1017.1,Heavy,5,spring
2020-05-17,Hcmc,108.13,35.4,43.2,32.6,1018.7,Heavy,5,spring
2020-05-20,Can Tho,189.82,24.2,78.9,0.4,1001.7,Heavy,5,spring
2020-06-14,Hcmc,21.31,20.3,54.8,32.3,1010.4,Moderate,6,summer
2020-06-16,Hanoi,50.83,30.5,44.1,3.4,1003.4,Heavy,6,summer
2020-06-18,Hcmc,189.82,35.3,63.1,17.6,994.7,Heavy,6,summer
2020-06-26,Hue,155.8,29.7,66.4,13.4,994.1,Heavy,6,summer
2020-07-01,Hanoi,45.61,35.5,88.5,25.7,1004.0,Moderate,7,summer
2020-07-03,Can Tho,95.39,29.7,82.5,28.4,991.4,Heavy,7,summer
2020-07-25,Hanoi,105.32,22.5,56.8,8.7,1013.4,Heavy,7,summer
2020-07-26,Danang,181.63,37.4,83.9,25.6,1014.2,Heavy,7,summer
2020-08-14,Danang,115.91,32.1,80.8,29.7,999.3,Heavy,8,summer
2020-08-28,Hanoi,126.2,33.6,87.3,21.6,1017.7,Heavy,8,summer
2020-09-02,Can Tho,53.49,35.0,49.8,20.6,1005.7,Heavy,9,autumn
2020-09-04,Danang,101.45,21.4,44.1,12.0,1006.2,Heavy,9,autumn
2020-10-20,Danang,39.99,24.3,95.8,13.5,1000.7,Moderate,10,autumn
2020-11-04,Hanoi,24.04,23.7,44.6,32.3,993.7,Moderate,11,autumn
2020-11-10,Hcmc,25.25,30.9,74.3,17.9,1018.3,Moderate,11,autumn
2020-11-18,Hue,27.22,19.1,71.4,28.7,1016.7,Moderate,11,autumn
2020-11-26,Can Tho,119.75,36.9,97.4,10.5,992.0,Heavy,11,autumn
2020-11-26,Danang,149.16,36.9,71.8,39.2,1011.4,Heavy,11,autumn
2020-12-02,Danang,142.01,36.2,46.0,33.6,1019.1,Heavy,12,winter
2020-12-09,Can Tho,14.27,23.0,88.2,26.6,1016.3,Light,12,winter
2020-12-09,Hue,109.12,20.9,42.3,4.4,1000.5,Heavy,12,winter
2020-12-18,Danang,190.31,31.6,51.5,15.1,992.5,Heavy,12,winter
2020-12-23,Hue,163.41,30.8,42.4,27.9,1000.7,Heavy,12,winter
2020-12-23,Can Tho,34.15,24.9,64.2,26.7,1002.3,Moderate,12,winter
2020-12-25,Hue,54.18,37.7,52.1,31.7,1010.7,Heavy,12,winter
2020-12-29,Can Tho,131.3,19.8,92.6,36.6,1004.4,Heavy,12,winter
2021-01-04,Can Tho,197.94,23.5,72.6,32.1,1004.5,Heavy,1,winter
2021-01-05,Hue,111.53,23.4,52.9,8.1,1014.7,Heavy,1,winter
2021-01-17,Hcmc,41.01,24.2,67.8,15.1,991.3,Moderate,1,winter
2021-01-28,Hanoi,63.01,18.7,79.6,9.5,1003.1,Heavy,1,winter
2020-01-12,Hcmc,92.57,24.5,68.5,13.0,995.3,Heavy,1,winter
2020-01-14,Hanoi,120.61,37.4,94.9,38.0,1019.4,Heavy,1,winter
2020-02-03,Hcmc,184.64,35.6,97.3,21.6,1014.4,Heavy,2,winter
2020-03-03,Hcmc,8.75,32.5,78.3,18.7,1002.3,Light,3,spring
2020-03-04,Danang,100.89,19.6,84.1,39.7,990.8,Heavy,3,spring
2020-03-06,Hanoi,37.75,28.6,64.2,14.5,999.7,Moderate,3,spring
2020-03-21,Can Tho,34.56,26.1,73.9,12.0,1018.5,Moderate,3,spring
2020-05-02,Hanoi,111.88,29.6,67.8,12.7,994.9,Heavy,5,spring
2020-05-14,Hanoi,49.07,34.3,87.4,17.8,1002.4,Moderate,5,spring
2020-06-04,Hue,39.97,22.2,51.4,7.9,1014.7,Moderate,6,summer
2020-06-04,Can Tho,148.97,18.9,53.7,33.2,1000.1,Heavy,6,summer
2020-06-23,Danang,139.49,33.0,91.9,33.5,1011.7,Heavy,6,summer
2020-06-23,Hcmc,90.61,31.0,95.3,22.9,994.0,Heavy,6,summer
2020-06-27,Danang,136.04,27.4,90.7,30.9,992.8,Heavy,6,summer
2020-07-03,Danang,76.84,19.0,99.6,13.1,1003.6,Heavy,7,summer
2020-07-04,Danang,187.91,29.5,96.1,35.7,1012.9,Heavy,7,summer
2020-07-14,Danang,178.51,28.5,93.3,0.9,1015.1,Heavy,7,summer
2020-07-14,Hue,48.75,34.3,60.9,24.8,1013.6,Moderate,7,summer
2020-07-30,Hue,116.45,23.6,49.9,10.0,996.9,Heavy,7,summer
2020-08-29,Hanoi,116.05,36.4,71.1,3.2,1006.3,Heavy,8,summer
2020-09-04,Hcmc,132.09,35.5,78.9,15.8,1010.6,Heavy,9,autumn
2020-09-14,Hanoi,6.54,20.4,96.3,27.5,999.7,Light,9,autumn
2020-09-24,Can Tho,160.95,30.2,65.0,0.1,1016.9,Heavy,9,autumn
2020-10-03,Hue,79.3,30.7,82.0,17.0,1018.2,Heavy,10,autumn
2020-10-06,Danang,96.59,36.9,85.6,34.7,1006.0,Heavy,10,autumn
2020-10-20,Can Tho,0.69,23.4,40.1,8.2,1018.7,Light,10,autumn
2020-11-06,Can Tho,101.88,26.4,57.9,15.1,1014.7,Heavy,11,autumn
2020-11-16,Can Tho,1.44,33.9,71.8,20.2,997.1,Light,11,autumn
2020-11-17,Can Tho,171.38,21.6,62.1,3.5,1008.6,Heavy,11,autumn
2020-12-03,Danang,96.52,22.7,73.4,11.1,1000.8,Heavy,12,winter
2020-12-05,Hanoi,146.59,30.3,44.9,32.4,999.4,Heavy,12,winter
2020-12-12,Hue,55.62,28.3,92.7,24.9,1015.1,Heavy,12,winter
2020-12-13,Danang,63.02,35.5,77.4,25.4,1006.0,Heavy,12,winter
2020-12-21,Hanoi,56.21,22.1,60.3,33.9,1009.3,Heavy,12,winter
2020-12-22,Danang,146.05,22.6,87.5,31.8,991.9,Heavy,12,winter
2020-12-25,Hanoi,184.85,31.3,78.7,18.4,995.3,Heavy,12,winter
2021-01-05,Hue,142.86,33.0,79.4,28.0,1006.6,Heavy,1,winter
2021-01-12,Hcmc,125.79,31.9,90.7,11.6,990.2,Heavy,1,winter
2021-02-01,Hue,171.55,24.5,62.6,7.9,1007.5,Heavy,2,winter
2021-02-03,Hanoi,188.53,21.5,62.7,14.0,1013.7,Heavy,2,winter
2021-02-03,Hcmc,150.95,32.8,67.7,25.4,1012.9,Heavy,2,winter
2021-02-03,Hue,65.23,23.5,89.8,25.2,996.8,Heavy,2,winter
2021-02-15,Hcmc,181.78,19.2,87.0,18.4,1000.1,Heavy,2,winter
2020-01-11,Hanoi,112.54,29.8,50.7,26.7,994.5,Heavy,1,winter
2020-01-21,Hue,24.16,25.2,89.6,25.1,1011.9,Moderate,1,winter
2020-02-11,Can Tho,33.41,21.0,86.0,33.8,1003.1,Moderate,2,winter
2020-02-20,Hcmc,161.98,28.3,79.9,10.5,1002.3,Heavy,2,winter
2020-03-26,Hue,92.72,27.9,48.9,23.8,1008.1,Heavy,3,spring
2020-03-30,Hue,192.63,31.4,79.5,31.0,1012.6,Heavy,3,spring
2020-03-31,Hcmc,69.91,24.7,99.9,39.3,990.4,Heavy,3,spring
2020-04-04,Hanoi,139.11,24.3,49.3,27.9,1010.6,Heavy,4,spring
2020-04-09,Hcmc,178.21,28.4,53.6,14.9,1006.0,Heavy,4,spring
2020-04-13,Hcmc,165.39,18.1,99.0,37.1,996.7,Heavy,4,spring
2020-04-25,Hcmc,186.08,25.6,85.7,35.4,993.9,Heavy,4,spring
2020-04-30,Hue,178.64,27.7,59.0,7.5,1013.9,Heavy,4,spring
2020-05-08,Hue,151.47,32.2,77.7,14.7,990.8,Heavy,5,spring
2020-05-19,Hcmc,62.73,25.3,72.7,28.7,1012.3,Heavy,5,spring
2020-05-23,Hanoi,69.97,31.2,65.8,17.7,1018.2,Heavy,5,spring
2020-05-24,Can Tho,139.75,28.4,47.8,20.5,1014.5,Heavy,5,spring
2020-05-27,Hanoi,1.23,25.8,76.6,19.1,1004.9,Light,5,spring
2020-06-16,Danang,130.67,26.4,95.6,21.3,1019.7,Heavy,6,summer
2020-06-22,Danang,13.37,36.4,76.1,10.4,1017.2,Light,6,summer
2020-06-26,Hcmc,185.94,21.0,53.4,31.2,1018.1,Heavy,6,summer
2020-06-28,Can Tho,2.73,30.7,86.1,0.3,1017.7,Light,6,summer
2020-07-01,Hanoi,76.21,28.6,80.0,14.5,1015.5,Heavy,7,summer
2020-07-11,Hanoi,190.01,25.6,99.5,4.4,1005.6,Heavy,7,summer
2020-07-24,Danang,131.92,22.1,82.1,0.3,990.1,Heavy,7,summer
2020-07-26,Can Tho,198.69,26.8,69.5,11.0,1018.1,Heavy,7,summer
2020-08-01,Hcmc,116.08,36.9,78.5,22.9,1015.3,Heavy,8,summer
2020-08-11,Hue,140.12,31.6,80.4,18.5,994.7,Heavy,8,summer
2020-08-21,Danang,63.2,28.3,84.8,20.5,1006.0,Heavy,8,summer
2020-08-27,Hcmc,50.61,32.0,82.5,27.9,996.4,Heavy,8,summer
2020-08-30,Can Tho,143.62,21.5,74.5,16.2,1009.9,Heavy,8,summer
2020-09-06,Hcmc,197.66,32.9,75.0,6.3,997.5,Heavy,9,autumn
